product_names,prices,links,ratings,reviews
"ALTBAG Voyager Leather Laptop and Casual Travel Backpack, Padded shoulder straps and back panel, Dedicated pockets for your laptop, tablet, and smartphone. ","3,499",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjEyMTE4NjA4MjgwNjU2OjE2OTc3MTU0Nzc6c3BfbXRmOjMwMDA1NjMxMTc0MTkzMjo6MDo6&url=%2FALTBAG-Backpack-shoulder-Dedicated-smartphone%2Fdp%2FB0CJ2J4W49%2Fref%3Dsr_1_172_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715477%26sprefix%3Dba%252Caps%252C283%26sr%3D8-172-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,,
"Cockatoo CMP01 OXO-Biodegradable Garbage Bags Medium|Your Ultimate Companion for Campaigning and Traveling|for Keeping Your Adventures Clean and Green,30 Bags/Rollx3,(18.5 X 20.5 Inch) ",99,https://www.amazon.in/Cockatoo-OXO-Biodegradable-Companion-Campaigning-Adventures/dp/B0CF9Q8HPN/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1697715477&sprefix=ba%2Caps%2C283&sr=8-173,4.8,143
"Lunar's 35 L Laptop Office/School/Travel/Business Backpack Water Proof - Fits Up to 15.6 Inch Laptop Notebook, With Raincover, Inside Organiser and 1 Year Warranty (All) ",849,https://www.amazon.in/Lunars-Router-Resistant-Raincover-Organiser/dp/B08YR63B9M/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1697715477&sprefix=ba%2Caps%2C283&sr=8-174,3.8,"1,163"
ZaySoo Stylish Casual Laptop Backpack/Office Bag/College Bag/Business Bag/Travel Backpack - Navyblue ,307,https://www.amazon.in/ZaySoo-Stylish-Backpack-College-Business/dp/B0BVZL49N8/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1697715477&sprefix=ba%2Caps%2C283&sr=8-175,5.0,2
"Amazon Basics Classic Camera Shoulder Bag, Adjustable Strap, Waterproof material, Breathable Mesh, Anti-Shock, Compatible with Nikon, Canon and Sony Mirrorless Cameras ",549,https://www.amazon.in/Adjustable-Waterproof-Breathable-Anti-Shock-Compatible/dp/B0C58X3CRX/ref=sr_1_176?crid=2M096C61O4MLT&keywords=bags&qid=1697715477&sprefix=ba%2Caps%2C283&sr=8-176,3.6,6
HP 330 15.6-inch Laptop Backpack/Trolley Pass-Through; Padded Back Panel; Padded air mesh Panel/Hand wash and air Dry/1 Year Limited Warranty (793A7AA) ,799,https://www.amazon.in/HP-15-6-inch-Backpack-Pass-Through-793A7AA/dp/B0BYDWD4VL/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1697715477&sprefix=ba%2Caps%2C283&sr=8-177,4.3,8
SECUREMENT® Tamper Proof Courier Bags with Pod Jacket documen pouch 10x 14 (100 Pcs) ,325,https://www.amazon.in/Paarsv-Tamper-Courier-Without-Jacket/dp/B018E1O6LU/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1697715477&sprefix=ba%2Caps%2C283&sr=8-178,4.1,314
Kleeno by cello OXO - Biodegradable Garbage Bags Medium Size 48 cm x 53 cm 2 Pouch 30 Bags Dustbin Bag/Trash Bag ,84,https://www.amazon.in/Kleeno-Cello-Clean-Garbage-Medium/dp/B09C284CTH/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1697715477&sprefix=ba%2Caps%2C283&sr=8-179,4.0,2
ADISA Women Girls Flower Print Sling Bag Round Crossbody Purse ,409,https://www.amazon.in/ADISA-Women-Girls-Flower-Crossbody/dp/B0BCZSKZLC/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1697715477&sprefix=ba%2Caps%2C283&sr=8-180,4.0,347
HEROZ Harbour Unisex Nylon 28 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 15.6 Inch Laptop Notebook (153-ALL) (Red) ,672,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjEyMTE4NjA4MjgwNjU2OjE2OTc3MTU0Nzc6c3BfYnRmOjMwMDA3MTgyMTA3ODczMjo6MDo6&url=%2FHEROZ-Harbour-Backpack-Resistant-Notebook%2Fdp%2FB07M82PCTB%2Fref%3Dsr_1_181_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715477%26sprefix%3Dba%252Caps%252C283%26sr%3D8-181-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,4.1,"6,042"
Filixtrue Super Slim Laptop Backpack Men Anti Theft Backpack Waterproof College Backpack Travel Laptop Backpack for Men Business Laptop Backpack Casual Daypack for Men and women ,490,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMjEyMTE4NjA4MjgwNjU2OjE2OTc3MTU0Nzc6c3BfYnRmOjMwMDA2NzUyNDU1NDgzMjo6MDo6&url=%2FFilixtrue-Backpack-Waterproof-College-Business%2Fdp%2FB0BFMXKMDG%2Fref%3Dsr_1_182_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715477%26sprefix%3Dba%252Caps%252C283%26sr%3D8-182-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,,
"WALKENT Premium 15.6"" Laptop Bag | Anti-Theft | Special Waterproof Fabric & Zipper | Side Pocket | For Office, College - Dia, 25Ltrs, 2 Compartment, 8 Pockets ","2,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjY4NzYyNTMzODM1NjU2OjE2OTc3MTU0Nzk6c3BfYXRmX25leHQ6MzAwMDM5MzA3ODQ5OTMyOjowOjo&url=%2FWALKENT-Premium-Anti-Theft-Special-Waterproof%2Fdp%2FB0CFJSK6C7%2Fref%3Dsr_1_177_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715479%26sprefix%3Dba%252Caps%252C283%26sr%3D8-177-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,5.0,7
HEROZ Harbour Unisex Nylon 28 L Medium Size Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 15.6 Inch Laptop Notebook (153-ALL) (Air Force Blue) ,675,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjY4NzYyNTMzODM1NjU2OjE2OTc3MTU0Nzk6c3BfYXRmX25leHQ6MzAwMDcwMTUxOTM0MTMyOjowOjo&url=%2FHEROZ-Backpack-Resistant-Notebook-Airforce%2Fdp%2FB07MCRHSVP%2Fref%3Dsr_1_178_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715479%26sprefix%3Dba%252Caps%252C283%26sr%3D8-178-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,4.1,"6,042"
ZaySoo Stylish Casual Laptop Backpack/Office Bag/College Bag/Business Bag/Travel Backpack - Navyblue ,307,https://www.amazon.in/ZaySoo-Stylish-Backpack-College-Business/dp/B0BVZL49N8/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-179,5.0,2
"Amazon Basics Classic Camera Shoulder Bag, Adjustable Strap, Waterproof material, Breathable Mesh, Anti-Shock, Compatible with Nikon, Canon and Sony Mirrorless Cameras ",549,https://www.amazon.in/Adjustable-Waterproof-Breathable-Anti-Shock-Compatible/dp/B0C58X3CRX/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-180,3.6,6
SECUREMENT® Tamper Proof Courier Bags with Pod Jacket documen pouch 10x 14 (100 Pcs) ,325,https://www.amazon.in/Paarsv-Tamper-Courier-Without-Jacket/dp/B018E1O6LU/ref=sr_1_181?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-181,4.1,314
Kleeno by cello OXO - Biodegradable Garbage Bags Medium Size 48 cm x 53 cm 2 Pouch 30 Bags Dustbin Bag/Trash Bag ,84,https://www.amazon.in/Kleeno-Cello-Clean-Garbage-Medium/dp/B09C284CTH/ref=sr_1_182?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-182,4.0,2
ADISA Women Girls Flower Print Sling Bag Round Crossbody Purse ,409,https://www.amazon.in/ADISA-Women-Girls-Flower-Crossbody/dp/B0BCZSKZLC/ref=sr_1_183?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-183,4.0,347
"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook ",349,https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4KWQ6/ref=sr_1_184?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-184,4.0,176
Gear Campus8 25L Medium Water Resistant School Bag/Casual Backpack/Daypack/College Bag/for Men/Women - Green Grey ,595,https://www.amazon.in/Gear-Classic-Casual-Backpack-BKPCAMPS80304/dp/B019FBEJCO/ref=sr_1_185?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-185,4.1,"1,293"
"Half Moon Large 35 L Laptop College School & Travel Bag Backpack for Men Women Boys and Girls Spacy Luggage Bags with 17.3 inches Laptop Compartment, Reflective Strip & Rain Cover ",689,https://www.amazon.in/Half-Moon-Backpack-Compartment-Reflective/dp/B0BLLJPBYM/ref=sr_1_186?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-186,3.5,41
"WALKENT Stylish 15.6"" Laptop Bag, Anti-Theft Combination Lock, Waterproof Backpack For Office, College, Men, Women - Ryden, 25 Ltr, 2 Compartments, 6 Pockets ","1,990",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjY4NzYyNTMzODM1NjU2OjE2OTc3MTU0Nzk6c3BfbXRmOjMwMDA0OTExNzE1MTIzMjo6MDo6&url=%2FWALKENT-Anti-Theft-Combination-Waterproof-Backpack%2Fdp%2FB0CGJ92R78%2Fref%3Dsr_1_187_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715479%26sprefix%3Dba%252Caps%252C283%26sr%3D8-187-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.3,27
"ZaySoo Ultimate Unisex Travel Hiking Laptop Bag Up to 19-inch, Rainproof with Rain Cover Yellow Zip Internal Organizer Your All-in-One Anti Theft Pocket Backpack Rucksack College Companion ",999,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjY4NzYyNTMzODM1NjU2OjE2OTc3MTU0Nzk6c3BfbXRmOjMwMDA0ODc2MjMyMzEzMjo6MDo6&url=%2FZaySoo-Rainproof-Yellow-Zip-Organizer%2Fdp%2FB0CD8V97DS%2Fref%3Dsr_1_188_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715479%26sprefix%3Dba%252Caps%252C283%26sr%3D8-188-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,,
"DAHSHA Nylon Stylish Small 6 Multi-Pocket Zip Closure Sling Cross Body Travel Messenger One Side Shoulder Bag for Men & Women (Grey, 25 x 10 x 20 CM) ",545,https://www.amazon.in/DAHSHA-Sling-Messenger-Bag-Grey/dp/B09CGDFNBV/ref=sr_1_189?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-189,4.0,860
Mammon Women's Tote Bag ,209,https://www.amazon.in/Mammon-Womens-Handbag-plain-tan-35x35/dp/B07LBC7Z59/ref=sr_1_190?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-190,3.6,"2,790"
Shalimar Premium OXO - Biodegradable Garbage Bags Size 24 X 32 Inches (Large) 60 Bags (4 rolls) Dustbin Bag/Trash Bag - Black Color ,299,https://www.amazon.in/Shalimar-Premium-Garbage-Large-Rolls/dp/B07KT98RKS/ref=sr_1_191?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-191,4.5,"4,618"
Safari RAY VOYAGE 53 Cms Small Cabin Polycarbonate (PC) Hard Sided 4 Wheels 360 Degree Wheeling System Printed Luggage/Suitcase/Trolley Bag (Blue) ,"2,299",https://www.amazon.in/Safari-Polycarbonate-Printed-Hardsided-Luggage/dp/B08CRYJMQC/ref=sr_1_192?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-192,3.9,"2,578"
"Arctic Hunter Backpack for Men Anti-theft Laptop Bag with Lock 180 Degree Opening Stylish Backpack with 15.6 inch Laptop Pocket 25L Water-resistant Breathable Business Laptop Backpack for Office College Daily Use,Black ","2,985",https://www.amazon.in/Backpack-Anti-Theft-Water-resistant-Multi-Pocket-Business/dp/B0B6FN92DN/ref=sr_1_193?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-193,4.6,32
"Artistix Avian Unisex Water Repellent Anti Theft Travel Backpack with USB Port (Black, 32 L) ","1,989",https://www.amazon.in/Artistix-Unisex-Travel-Backpack-Repellent/dp/B09B5DMGM1/ref=sr_1_194?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-194,4.5,"1,037"
"FATMUG Foldable Duffel Luggage Bag for Travel, Packing and Storage - Men and Women - 45 L, Black ",999,https://www.amazon.in/FATMUG-Foldable-Luggage-Packing-Storage/dp/B07YFPF4QT/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-195,4.3,"1,783"
Kuber Industries Silk Embroidered Women Potli Bag (Cream) -CTKTC8803 ,265,https://www.amazon.in/Kuber-Industries-Embroidered-Women-CTKTC8803/dp/B07SWD51BV/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1697715479&sprefix=ba%2Caps%2C283&sr=8-196,3.8,108
"ALTBAG Voyager Leather Laptop and Casual Travel Backpack, Padded shoulder straps and back panel, Dedicated pockets for your laptop, tablet, and smartphone. ","3,499",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjY4NzYyNTMzODM1NjU2OjE2OTc3MTU0Nzk6c3BfYnRmOjMwMDA1NjMxMTc0MjAzMjo6MDo6&url=%2FALTBAG-Backpack-shoulder-Dedicated-smartphone%2Fdp%2FB0CJ1H7JLC%2Fref%3Dsr_1_197_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715479%26sprefix%3Dba%252Caps%252C283%26sr%3D8-197-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,,
HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (ALL) (Grey & NAvy Blue) ,"1,199",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjY4NzYyNTMzODM1NjU2OjE2OTc3MTU0Nzk6c3BfYnRmOjMwMDA3MDg0MTgxNTAzMjo6MDo6&url=%2FHEROZ-Hammer-Durable-Travel-Laptop%2Fdp%2FB07MCRFH6N%2Fref%3Dsr_1_198_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715479%26sprefix%3Dba%252Caps%252C283%26sr%3D8-198-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,4.2,"8,212"
HEROZ Hammer Unisex Nylon 45 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 17.3 Inch Laptop Notebook (ALL) (Navy Blue & Sky Blue) ,"1,199",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTMxNDcxMzUyODg1NjU2OjE2OTc3MTU0ODI6c3BfYXRmX25leHQ6MzAwMDYxOTc3OTU3OTMyOjowOjo&url=%2FHEROZ-Backpack-Resistant-Durable-Notebook%2Fdp%2FB08BYQZYYC%2Fref%3Dsr_1_193_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715482%26sprefix%3Dba%252Caps%252C283%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,4.2,"8,212"
Gear Elevate Faux Leather 20L Water Resistant Anti-Theft Laptop Bag/Backpack/Office Bag with RainCover for Men/Women (Navy-Mint) ,"1,899",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTMxNDcxMzUyODg1NjU2OjE2OTc3MTU0ODI6c3BfYXRmX25leHQ6MzAwMDY1NzMyOTg1NDMyOjowOjo&url=%2FGear-Resistant-Anti-Theft-RainCover-Navy-Mint%2Fdp%2FB0CHYNQLK4%2Fref%3Dsr_1_194_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715482%26sprefix%3Dba%252Caps%252C283%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,5.0,1
Kleeno by cello OXO - Biodegradable Garbage Bags Medium Size 48 cm x 53 cm 2 Pouch 30 Bags Dustbin Bag/Trash Bag ,84,https://www.amazon.in/Kleeno-Cello-Clean-Garbage-Medium/dp/B09C284CTH/ref=sr_1_195?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-195,4.0,2
Safari RAY VOYAGE 53 Cms Small Cabin Polycarbonate (PC) Hard Sided 4 Wheels 360 Degree Wheeling System Printed Luggage/Suitcase/Trolley Bag (Blue) ,"2,299",https://www.amazon.in/Safari-Polycarbonate-Printed-Hardsided-Luggage/dp/B08CRYJMQC/ref=sr_1_196?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-196,3.9,"2,578"
"Tabelito® NEXA 3O L Water Resistant Laptop/College/Office/School/Travel/Business Bag, Unisex Backpack for Men Women Fits Up to 15.6 Inch Laptop Notebook ",349,https://www.amazon.in/Tabelito-NEXA-Backpack-Business-Compartment/dp/B0C2D4KWQ6/ref=sr_1_197?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-197,4.0,176
"FATMUG Foldable Duffel Luggage Bag for Travel, Packing and Storage - Men and Women - 45 L, Black ",999,https://www.amazon.in/FATMUG-Foldable-Luggage-Packing-Storage/dp/B07YFPF4QT/ref=sr_1_198?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-198,4.3,"1,783"
Gear Campus8 25L Medium Water Resistant School Bag/Casual Backpack/Daypack/College Bag/for Men/Women - Green Grey ,595,https://www.amazon.in/Gear-Classic-Casual-Backpack-BKPCAMPS80304/dp/B019FBEJCO/ref=sr_1_199?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-199,4.1,"1,293"
"DAHSHA Nylon Stylish Small 6 Multi-Pocket Zip Closure Sling Cross Body Travel Messenger One Side Shoulder Bag for Men & Women (Grey, 25 x 10 x 20 CM) ",545,https://www.amazon.in/DAHSHA-Sling-Messenger-Bag-Grey/dp/B09CGDFNBV/ref=sr_1_200?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-200,4.0,860
Shalimar Premium OXO - Biodegradable Garbage Bags Size 24 X 32 Inches (Large) 60 Bags (4 rolls) Dustbin Bag/Trash Bag - Black Color ,299,https://www.amazon.in/Shalimar-Premium-Garbage-Large-Rolls/dp/B07KT98RKS/ref=sr_1_201?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-201,4.5,"4,618"
"POLESTAR Bold 42 L Bag for College, School, Office, Casual Multipurpose Backpack with 15.6"" Laptop Compartment, Water Resistant, Unisex Design, Stylish & Durable, 1 Year Warranty ",729,https://www.amazon.in/POLESTAR-Backpack-Compartment-Polyester-Warranty/dp/B0BMQ2HXYP/ref=sr_1_202?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-202,3.8,"2,001"
"WALKENT ARCTIC HUNTER Premium 15.6"" Laptop Bag, Waterpoof, Side Bottle Pocket, Stylish Backpack for Office, College, Travel, Men, Women - Aura, 25L, 1 Main Compartment ","3,511",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTMxNDcxMzUyODg1NjU2OjE2OTc3MTU0ODI6c3BfbXRmOjIwMTUzNTUwNjQyNjk4OjowOjo&url=%2FWALKENT-Bagpack-Waterproof-Function-Pockets%2Fdp%2FB09BVWXBFG%2Fref%3Dsr_1_203_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715482%26sprefix%3Dba%252Caps%252C283%26sr%3D8-203-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,4.4,85
"Smith & Blake 15.6 Inch Luxurious Laptop Backpack, Black and Brown Leatherette and Polyweave, Water Resistant, Unisex, Stylish, Durable, Multiple Pockets, Ideal for Work and Travel, Borneo Backpack ","4,499",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTMxNDcxMzUyODg1NjU2OjE2OTc3MTU0ODI6c3BfbXRmOjMwMDA3NTQyNjI1NTczMjo6MDo6&url=%2FSmith-Blake-Backpack-Leatherette-Borneo%2Fdp%2FB0C3LQ843T%2Fref%3Dsr_1_204_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715482%26sprefix%3Dba%252Caps%252C283%26sr%3D8-204-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,5.0,1
"Arctic Hunter Backpack for Men Anti-theft Laptop Bag with Lock 180 Degree Opening Stylish Backpack with 15.6 inch Laptop Pocket 25L Water-resistant Breathable Business Laptop Backpack for Office College Daily Use,Black ","2,985",https://www.amazon.in/Backpack-Anti-Theft-Water-resistant-Multi-Pocket-Business/dp/B0B6FN92DN/ref=sr_1_205?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-205,4.6,32
"Artistix Avian Unisex Water Repellent Anti Theft Travel Backpack with USB Port (Black, 32 L) ","1,989",https://www.amazon.in/Artistix-Unisex-Travel-Backpack-Repellent/dp/B09B5DMGM1/ref=sr_1_206?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-206,4.5,"1,037"
Safari Polyester 24 Cms Travel Bag(KRYPTON17DFBLU_Blue) ,449,https://www.amazon.in/Safari-Polyester-Cms-Travel-KRYPTON17DFBLU_Blue/dp/B097L2RSF1/ref=sr_1_207?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-207,3.6,110
Kuber Industries Silk Embroidered Women Potli Bag (Cream) -CTKTC8803 ,265,https://www.amazon.in/Kuber-Industries-Embroidered-Women-CTKTC8803/dp/B07SWD51BV/ref=sr_1_208?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-208,3.8,108
ADISA women girls quilted checks crossbody box sling bag with gold chain ,309,https://www.amazon.in/ADISA-SL5008-black-women-quilted/dp/B078JNB821/ref=sr_1_209?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-209,4.0,"3,412"
Lify Women's Retro Large Size Canvas Shoulder Bag Hobo Crossbody Handbag Casual Tote - 1 Piece ,320,https://www.amazon.in/Lify-Womens-Shoulder-Crossbody-Handbag/dp/B09JWKDG6R/ref=sr_1_210?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-210,3.8,"1,858"
"AirCase Premium Laptop Bag with 6 Pockets fits Upto 15.6"" Laptop/MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Sleeve Pouch, for Men & Women,Ash- 6 Months Warranty ",598,https://www.amazon.in/AirCase-Premium-Waterproof-Neoprene-Warranty/dp/B07JBBKD5S/ref=sr_1_211?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-211,4.4,"4,268"
Heart Home Small OXO-Biodegradable Waste Bags|30 Bags Roll|Leak Proof & Odour Free|Easy Disposal|Size 43 x 48 CM (Black)-HS41HEARTHH24001 (Plastic) ,59,https://www.amazon.in/Heart-Home-Garbage-Dustbin-HS41HEARTHH24001/dp/B09DSKVLBG/ref=sr_1_212?crid=2M096C61O4MLT&keywords=bags&qid=1697715482&sprefix=ba%2Caps%2C283&sr=8-212,3.9,325
school bag ,650,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTMxNDcxMzUyODg1NjU2OjE2OTc3MTU0ODI6c3BfYnRmOjMwMDA3NTk1ODA1OTkzMjo6MDo6&url=%2FGeneric-sb01-school-bag%2Fdp%2FB0CL6S8RJR%2Fref%3Dsr_1_213_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715482%26sprefix%3Dba%252Caps%252C283%26sr%3D8-213-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,,
Gear Elevate Faux Leather 20L Water Resistant Anti-Theft Laptop Bag/Backpack/Office Bag with RainCover for Men/Women (Green) ,"1,899",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MTMxNDcxMzUyODg1NjU2OjE2OTc3MTU0ODI6c3BfYnRmOjMwMDA2NTczMjk4NTMzMjo6MDo6&url=%2FGear-Resistant-Anti-Theft-Backpack-RainCover%2Fdp%2FB0CHYQ8XZ4%2Fref%3Dsr_1_214_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715482%26sprefix%3Dba%252Caps%252C283%26sr%3D8-214-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,,
COSMUS Eternal Laptop Backpack 20 Ltrs Polyester Bags for 15.6-inch Laptops ,810,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzE2NDk1MzY5Nzc3NjU2OjE2OTc3MTU0ODQ6c3BfYXRmX25leHQ6MjAwMzU1Nzg3Nzg2OTg6OjA6Og&url=%2FCOSMUS-Eternal-Backpack-Polyester-15-6-inch%2Fdp%2FB09SWVPZD4%2Fref%3Dsr_1_209_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715484%26sprefix%3Dba%252Caps%252C283%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,3.2,18
OGIO Alpha + Backpack ,"11,992",https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzE2NDk1MzY5Nzc3NjU2OjE2OTc3MTU0ODQ6c3BfYXRmX25leHQ6MzAwMDY0NjgyOTI5MDMyOjowOjo&url=%2FOGIO-Alpha-Backpack-Sage-Liter%2Fdp%2FB09TQJHJY1%2Fref%3Dsr_1_210_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697715484%26sprefix%3Dba%252Caps%252C283%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,4.6,14
